message,label
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹20000 भेजें, नहीं तो अरेस्ट होगा।",1
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID5563158,0
बँकेने ₹5000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
बँकेने ₹5000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
बँकेने ₹5000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
तुमचा OTP: 152189. कृपया कुणासोबत शेअर करू नका.,0
बैंक ने ₹50000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
तुमचा OTP: 358728. कृपया कुणासोबत शेअर करू नका.,0
बँकेने ₹5000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹20000 लगेच जमा करा.,1
बँकेने ₹3000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
आपका OTP है: 375977 -- कृपया किसी के साथ साझा न करें।,0
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹50000 लगेच जमा करा.,1
तुमचा OTP: 403744. कृपया कुणासोबत शेअर करू नका.,0
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹20000 न करता अटकेचा धोका आहे.,1
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹3000 न करता अटकेचा धोका आहे.,1
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹5000 भेजें, नहीं तो अरेस्ट होगा।",1
बैंक ने ₹50000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹20000 कोर्ट फीस अभी जमा करें।,1
बँकेने ₹3000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
बैंक ने ₹10000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
बैंक ने ₹5000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹10000 न करता अटकेचा धोका आहे.,1
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID8148653,0
तुमचा OTP: 484190. कृपया कुणासोबत शेअर करू नका.,0
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹3000 तुरंत ट्रांसफर करें।,1
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID6532320,0
बैंक ने ₹5000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹10000 लगेच जमा करा.,1
बैंक ने ₹5000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹5000 दिलं नाही तर तुरुंग...,1
तुमचा OTP: 942275. कृपया कुणासोबत शेअर करू नका.,0
आपका OTP है: 879907 -- कृपया किसी के साथ साझा न करें।,0
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹10000 लगेच जमा करा.,1
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹10000 न करता अटकेचा धोका आहे.,1
आपका OTP है: 412443 -- कृपया किसी के साथ साझा न करें।,0
आपका OTP है: 315708 -- कृपया किसी के साथ साझा न करें।,0
बैंक ने ₹50000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹50000 न करता अटकेचा धोका आहे.,1
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹3000 दिलं नाही तर तुरुंग...,1
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹3000 न करता अटकेचा धोका आहे.,1
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹10000 कोर्ट फीस अभी जमा करें।,1
बँकेने ₹20000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
बँकेने ₹5000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹5000 लगेच जमा करा.,1
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹50000 दिलं नाही तर तुरुंग...,1
आपका OTP है: 137991 -- कृपया किसी के साथ साझा न करें।,0
आपका OTP है: 376896 -- कृपया किसी के साथ साझा न करें।,0
बँकेने ₹10000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
तुमचा OTP: 689634. कृपया कुणासोबत शेअर करू नका.,0
तुमचा OTP: 424555. कृपया कुणासोबत शेअर करू नका.,0
आपका OTP है: 329027 -- कृपया किसी के साथ साझा न करें।,0
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID3670627,0
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID6891080,0
बैंक ने ₹5000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID6231200,0
आपका OTP है: 629166 -- कृपया किसी के साथ साझा न करें।,0
बँकेने ₹5000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
आपका OTP है: 911350 -- कृपया किसी के साथ साझा न करें।,0
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID7606108,0
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹3000 कोर्ट फीस अभी जमा करें।,1
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹50000 कोर्ट फीस अभी जमा करें।,1
बैंक ने ₹20000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹50000 कोर्ट फीस अभी जमा करें।,1
बैंक ने ₹20000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹10000 तुरंत ट्रांसफर करें।,1
आपका OTP है: 269594 -- कृपया किसी के साथ साझा न करें।,0
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹10000 भेजें, नहीं तो अरेस्ट होगा।",1
बैंक ने ₹5000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
तुमचा OTP: 222172. कृपया कुणासोबत शेअर करू नका.,0
तुमचा OTP: 176507. कृपया कुणासोबत शेअर करू नका.,0
तुमचा OTP: 570375. कृपया कुणासोबत शेअर करू नका.,0
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID2554891,0
बैंक ने ₹3000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹50000 भेजें, नहीं तो अरेस्ट होगा।",1
आपका OTP है: 525523 -- कृपया किसी के साथ साझा न करें।,0
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹50000 तुरंत ट्रांसफर करें।,1
आपका OTP है: 968515 -- कृपया किसी के साथ साझा न करें।,0
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID8397802,0
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID7911773,0
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹3000 लगेच जमा करा.,1
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID5397800,0
तुमचा OTP: 427489. कृपया कुणासोबत शेअर करू नका.,0
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹20000 भेजें, नहीं तो अरेस्ट होगा।",1
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹20000 लगेच जमा करा.,1
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID4731571,0
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹3000 दिलं नाही तर तुरुंग...,1
तुमचा OTP: 158333. कृपया कुणासोबत शेअर करू नका.,0
तुमचा OTP: 322821. कृपया कुणासोबत शेअर करू नका.,0
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹50000 कोर्ट फीस अभी जमा करें।,1
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹3000 कोर्ट फीस अभी जमा करें।,1
तुमचा OTP: 349077. कृपया कुणासोबत शेअर करू नका.,0
बैंक ने ₹5000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
बँकेने ₹5000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
आपका OTP है: 689470 -- कृपया किसी के साथ साझा न करें।,0
बैंक ने ₹50000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
बैंक ने ₹10000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID3558083,0
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID3513075,0
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹50000 भेजें, नहीं तो अरेस्ट होगा।",1
तुमचा OTP: 153856. कृपया कुणासोबत शेअर करू नका.,0
आपका OTP है: 130228 -- कृपया किसी के साथ साझा न करें।,0
आपका OTP है: 922570 -- कृपया किसी के साथ साझा न करें।,0
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹50000 लगेच जमा करा.,1
बैंक ने ₹5000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹5000 तुरंत ट्रांसफर करें।,1
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹10000 भेजें, नहीं तो अरेस्ट होगा।",1
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID9691135,0
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID3905151,0
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹5000 तुरंत ट्रांसफर करें।,1
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹20000 तुरंत ट्रांसफर करें।,1
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹10000 भेजें, नहीं तो अरेस्ट होगा।",1
तुमचा OTP: 377117. कृपया कुणासोबत शेअर करू नका.,0
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹50000 भेजें, नहीं तो अरेस्ट होगा।",1
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹3000 न करता अटकेचा धोका आहे.,1
बँकेने ₹5000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹50000 लगेच जमा करा.,1
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹5000 दिलं नाही तर तुरुंग...,1
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹20000 न करता अटकेचा धोका आहे.,1
बैंक ने ₹3000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹50000 दिलं नाही तर तुरुंग...,1
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID4887120,0
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹10000 लगेच जमा करा.,1
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹10000 तुरंत ट्रांसफर करें।,1
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹5000 तुरंत ट्रांसफर करें।,1
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹50000 न करता अटकेचा धोका आहे.,1
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID6446671,0
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹10000 तुरंत ट्रांसफर करें।,1
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID8059149,0
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID5003771,0
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID9132156,0
तुमचा OTP: 275824. कृपया कुणासोबत शेअर करू नका.,0
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹20000 भेजें, नहीं तो अरेस्ट होगा।",1
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID7063488,0
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹5000 भेजें, नहीं तो अरेस्ट होगा।",1
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹20000 भेजें, नहीं तो अरेस्ट होगा।",1
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹50000 कोर्ट फीस अभी जमा करें।,1
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹20000 न करता अटकेचा धोका आहे.,1
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹3000 न करता अटकेचा धोका आहे.,1
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹5000 भेजें, नहीं तो अरेस्ट होगा।",1
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID1321529,0
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹50000 तुरंत ट्रांसफर करें।,1
तुमचा OTP: 665246. कृपया कुणासोबत शेअर करू नका.,0
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹3000 भेजें, नहीं तो अरेस्ट होगा।",1
बँकेने ₹3000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹3000 न करता अटकेचा धोका आहे.,1
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID9142915,0
आपका OTP है: 861237 -- कृपया किसी के साथ साझा न करें।,0
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID8620320,0
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹50000 दिलं नाही तर तुरुंग...,1
आपका OTP है: 695932 -- कृपया किसी के साथ साझा न करें।,0
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹10000 दिलं नाही तर तुरुंग...,1
बैंक ने ₹3000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹50000 लगेच जमा करा.,1
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹5000 लगेच जमा करा.,1
बँकेने ₹50000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
तुमचा OTP: 388196. कृपया कुणासोबत शेअर करू नका.,0
तुमचा OTP: 909115. कृपया कुणासोबत शेअर करू नका.,0
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹20000 न करता अटकेचा धोका आहे.,1
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹3000 भेजें, नहीं तो अरेस्ट होगा।",1
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹5000 तुरंत ट्रांसफर करें।,1
आपका OTP है: 581552 -- कृपया किसी के साथ साझा न करें।,0
बैंक ने ₹3000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹3000 दिलं नाही तर तुरुंग...,1
बैंक ने ₹3000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹5000 लगेच जमा करा.,1
बँकेने ₹3000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
तुमचा OTP: 806909. कृपया कुणासोबत शेअर करू नका.,0
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹50000 तुरंत ट्रांसफर करें।,1
आपका OTP है: 556195 -- कृपया किसी के साथ साझा न करें।,0
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹3000 न करता अटकेचा धोका आहे.,1
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹3000 तुरंत ट्रांसफर करें।,1
तुमचा OTP: 967738. कृपया कुणासोबत शेअर करू नका.,0
बँकेने ₹3000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
बैंक ने ₹50000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹50000 कोर्ट फीस अभी जमा करें।,1
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹5000 तुरंत ट्रांसफर करें।,1
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹3000 कोर्ट फीस अभी जमा करें।,1
तुमचा OTP: 416561. कृपया कुणासोबत शेअर करू नका.,0
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID5450131,0
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹5000 दिलं नाही तर तुरुंग...,1
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹20000 दिलं नाही तर तुरुंग...,1
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹3000 न करता अटकेचा धोका आहे.,1
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹50000 भेजें, नहीं तो अरेस्ट होगा।",1
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹10000 न करता अटकेचा धोका आहे.,1
तुमचा OTP: 424628. कृपया कुणासोबत शेअर करू नका.,0
आपका OTP है: 309314 -- कृपया किसी के साथ साझा न करें।,0
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹20000 लगेच जमा करा.,1
तुमचा OTP: 340776. कृपया कुणासोबत शेअर करू नका.,0
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹5000 तुरंत ट्रांसफर करें।,1
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹50000 कोर्ट फीस अभी जमा करें।,1
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹20000 लगेच जमा करा.,1
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID1957624,0
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹3000 न करता अटकेचा धोका आहे.,1
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹50000 न करता अटकेचा धोका आहे.,1
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹50000 कोर्ट फीस अभी जमा करें।,1
तुमचा OTP: 498822. कृपया कुणासोबत शेअर करू नका.,0
बँकेने ₹3000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
बैंक ने ₹3000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
बँकेने ₹10000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹3000 न करता अटकेचा धोका आहे.,1
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID7772341,0
बैंक ने ₹5000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
बँकेने ₹20000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹50000 भेजें, नहीं तो अरेस्ट होगा।",1
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID6911473,0
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID2342790,0
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID2385855,0
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID3952828,0
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹5000 कोर्ट फीस अभी जमा करें।,1
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID3923465,0
आपका OTP है: 605252 -- कृपया किसी के साथ साझा न करें।,0
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹50000 दिलं नाही तर तुरुंग...,1
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID4744348,0
आपका OTP है: 824681 -- कृपया किसी के साथ साझा न करें।,0
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹3000 कोर्ट फीस अभी जमा करें।,1
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹20000 दिलं नाही तर तुरुंग...,1
आपका OTP है: 396898 -- कृपया किसी के साथ साझा न करें।,0
तुमचा OTP: 303344. कृपया कुणासोबत शेअर करू नका.,0
आपका OTP है: 721021 -- कृपया किसी के साथ साझा न करें।,0
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹20000 दिलं नाही तर तुरुंग...,1
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹10000 तुरंत ट्रांसफर करें।,1
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹3000 दिलं नाही तर तुरुंग...,1
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹5000 लगेच जमा करा.,1
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹50000 तुरंत ट्रांसफर करें।,1
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹20000 दिलं नाही तर तुरुंग...,1
बँकेने ₹50000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹5000 भेजें, नहीं तो अरेस्ट होगा।",1
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹10000 दिलं नाही तर तुरुंग...,1
तुमचा OTP: 969399. कृपया कुणासोबत शेअर करू नका.,0
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹3000 लगेच जमा करा.,1
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹3000 लगेच जमा करा.,1
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹5000 न करता अटकेचा धोका आहे.,1
तुमचा OTP: 429481. कृपया कुणासोबत शेअर करू नका.,0
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹3000 न करता अटकेचा धोका आहे.,1
आपका OTP है: 856221 -- कृपया किसी के साथ साझा न करें।,0
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹20000 तुरंत ट्रांसफर करें।,1
बैंक ने ₹5000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
बँकेने ₹3000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹3000 भेजें, नहीं तो अरेस्ट होगा।",1
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹5000 न करता अटकेचा धोका आहे.,1
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹10000 भेजें, नहीं तो अरेस्ट होगा।",1
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹20000 न करता अटकेचा धोका आहे.,1
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹20000 लगेच जमा करा.,1
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹5000 कोर्ट फीस अभी जमा करें।,1
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹5000 लगेच जमा करा.,1
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹20000 कोर्ट फीस अभी जमा करें।,1
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID5820677,0
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹10000 कोर्ट फीस अभी जमा करें।,1
बैंक ने ₹50000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹10000 भेजें, नहीं तो अरेस्ट होगा।",1
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹10000 भेजें, नहीं तो अरेस्ट होगा।",1
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹3000 न करता अटकेचा धोका आहे.,1
